Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition
42.0,20.0,115.0,16905.0,5.0,6.0,1959.0,1959.0,0.0,967.0,0.0,383.0,1350.0,1328.0,0.0,0.0,1328.0,0.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,1959.0,1.0,308.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,170000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,TA,TA,Gd,BLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,P,WD,Normal
43.0,85.0,70.04995836802665,9180.0,5.0,7.0,1983.0,1983.0,0.0,747.0,93.0,0.0,840.0,884.0,0.0,0.0,884.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1983.0,2.0,504.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,144000.0,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,Av,ALQ,LwQ,GasA,Gd,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,Gd,Y,WD,Normal
44.0,20.0,70.04995836802665,9200.0,5.0,6.0,1975.0,1980.0,0.0,280.0,491.0,167.0,938.0,938.0,0.0,0.0,938.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1977.0,1.0,308.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,130250.0,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,TA,TA,CBlock,Gd,TA,Av,LwQ,BLQ,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
45.0,20.0,70.0,7945.0,5.0,6.0,1959.0,1959.0,0.0,179.0,506.0,465.0,1150.0,1150.0,0.0,0.0,1150.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1959.0,1.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,141000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,GasA,Ex,Y,FuseA,TA,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
46.0,120.0,61.0,7658.0,9.0,5.0,2005.0,2005.0,412.0,456.0,0.0,1296.0,1752.0,1752.0,0.0,0.0,1752.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,2005.0,2.0,576.0,196.0,82.0,0.0,0.0,0.0,0.0,0.0,2.0,2010.0,319900.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
47.0,50.0,48.0,12822.0,7.0,5.0,2003.0,2003.0,0.0,1351.0,0.0,83.0,1434.0,1518.0,631.0,0.0,2149.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,2003.0,2.0,670.0,168.0,43.0,0.0,0.0,198.0,0.0,0.0,8.0,2009.0,239686.0,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Abnorml
48.0,20.0,84.0,11096.0,8.0,5.0,2006.0,2006.0,0.0,24.0,0.0,1632.0,1656.0,1656.0,0.0,0.0,1656.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,2006.0,3.0,826.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,249700.0,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
49.0,190.0,33.0,4456.0,4.0,5.0,1920.0,2008.0,0.0,0.0,0.0,736.0,736.0,736.0,716.0,0.0,1452.0,0.0,0.0,2.0,0.0,2.0,3.0,8.0,0.0,1978.5061638868744,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,6.0,2009.0,113000.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,N,New,Partial
50.0,20.0,66.0,7742.0,5.0,7.0,1966.0,1966.0,0.0,763.0,0.0,192.0,955.0,955.0,0.0,0.0,955.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1966.0,1.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0,127000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
51.0,60.0,70.04995836802665,13869.0,6.0,6.0,1997.0,1997.0,0.0,182.0,0.0,612.0,794.0,794.0,676.0,0.0,1470.0,0.0,1.0,2.0,0.0,3.0,1.0,6.0,0.0,1997.0,2.0,388.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,177000.0,RL,Pave,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
52.0,50.0,52.0,6240.0,6.0,6.0,1934.0,1950.0,0.0,0.0,0.0,816.0,816.0,816.0,0.0,360.0,1176.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1985.0,2.0,528.0,112.0,0.0,0.0,0.0,0.0,0.0,400.0,9.0,2006.0,114500.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
53.0,90.0,110.0,8472.0,5.0,5.0,1963.0,1963.0,0.0,104.0,712.0,0.0,816.0,816.0,0.0,0.0,816.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1963.0,2.0,516.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,110000.0,RM,Grvl,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,Fa,TA,CBlock,Gd,TA,Gd,LwQ,GLQ,GasA,TA,N,SBrkr,TA,Typ,CarPort,Unf,TA,TA,Y,WD,Normal
54.0,20.0,68.0,50271.0,9.0,5.0,1981.0,1987.0,0.0,1810.0,0.0,32.0,1842.0,1842.0,0.0,0.0,1842.0,2.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,1981.0,3.0,894.0,857.0,72.0,0.0,0.0,0.0,0.0,0.0,11.0,2006.0,385000.0,RL,Pave,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,Gable,WdShngl,WdShing,Wd Shng,Gd,TA,CBlock,Ex,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
55.0,80.0,60.0,7134.0,5.0,5.0,1955.0,1955.0,0.0,384.0,0.0,0.0,384.0,1360.0,0.0,0.0,1360.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1962.0,2.0,572.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,2007.0,130000.0,RL,Pave,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Min1,Detchd,Unf,TA,TA,Y,WD,Normal
56.0,20.0,100.0,10175.0,6.0,5.0,1964.0,1964.0,272.0,490.0,0.0,935.0,1425.0,1425.0,0.0,0.0,1425.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,1964.0,2.0,576.0,0.0,0.0,0.0,407.0,0.0,0.0,0.0,7.0,2008.0,180500.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
57.0,160.0,24.0,2645.0,8.0,5.0,1999.0,2000.0,456.0,649.0,0.0,321.0,970.0,983.0,756.0,0.0,1739.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,0.0,1999.0,2.0,480.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,172500.0,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Abnorml
58.0,60.0,89.0,11645.0,7.0,5.0,2004.0,2004.0,0.0,0.0,0.0,860.0,860.0,860.0,860.0,0.0,1720.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,0.0,2004.0,2.0,565.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,196500.0,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
59.0,60.0,66.0,13682.0,10.0,5.0,2006.0,2006.0,1031.0,0.0,0.0,1410.0,1410.0,1426.0,1519.0,0.0,2945.0,0.0,0.0,3.0,1.0,3.0,1.0,10.0,1.0,2006.0,3.0,641.0,192.0,0.0,37.0,0.0,0.0,0.0,0.0,10.0,2006.0,438780.0,RL,Pave,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,BuiltIn,Fin,TA,TA,Y,New,Partial
60.0,20.0,60.0,7200.0,5.0,7.0,1972.0,1972.0,0.0,632.0,0.0,148.0,780.0,780.0,0.0,0.0,780.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1973.0,1.0,352.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,124900.0,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
61.0,20.0,63.0,13072.0,6.0,5.0,2004.0,2004.0,0.0,941.0,0.0,217.0,1158.0,1158.0,0.0,0.0,1158.0,1.0,0.0,1.0,1.0,3.0,1.0,5.0,0.0,2006.0,2.0,576.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,158000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,Y,New,Partial
62.0,75.0,60.0,7200.0,5.0,7.0,1920.0,1996.0,0.0,0.0,0.0,530.0,530.0,581.0,530.0,0.0,1111.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1935.0,1.0,288.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,3.0,2007.0,101000.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,GasA,TA,N,SBrkr,Fa,Typ,Detchd,Unf,TA,TA,N,WD,Normal
63.0,120.0,44.0,6442.0,8.0,5.0,2006.0,2006.0,178.0,24.0,0.0,1346.0,1370.0,1370.0,0.0,0.0,1370.0,0.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,2006.0,2.0,484.0,120.0,49.0,0.0,0.0,0.0,0.0,0.0,10.0,2007.0,202500.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,Gd,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
64.0,70.0,50.0,10300.0,7.0,6.0,1921.0,1950.0,0.0,0.0,0.0,576.0,576.0,902.0,808.0,0.0,1710.0,0.0,0.0,2.0,0.0,3.0,1.0,9.0,0.0,1990.0,2.0,480.0,12.0,11.0,64.0,0.0,0.0,0.0,0.0,4.0,2010.0,140000.0,RM,Pave,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,Gable,CompShg,Stucco,Stucco,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
65.0,60.0,70.04995836802665,9375.0,7.0,5.0,1997.0,1998.0,573.0,739.0,0.0,318.0,1057.0,1057.0,977.0,0.0,2034.0,1.0,0.0,2.0,1.0,3.0,1.0,8.0,0.0,1998.0,2.0,645.0,576.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,2009.0,219500.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
66.0,60.0,76.0,9591.0,8.0,5.0,2004.0,2005.0,344.0,0.0,0.0,1143.0,1143.0,1143.0,1330.0,0.0,2473.0,0.0,0.0,2.0,1.0,4.0,1.0,9.0,1.0,2004.0,3.0,852.0,192.0,151.0,0.0,0.0,0.0,0.0,0.0,10.0,2007.0,317000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,BuiltIn,RFn,TA,TA,Y,WD,Normal
67.0,20.0,70.04995836802665,19900.0,7.0,5.0,1970.0,1989.0,287.0,912.0,0.0,1035.0,1947.0,2207.0,0.0,0.0,2207.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,1970.0,2.0,576.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2010.0,180000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Min1,Attchd,RFn,TA,TA,Y,WD,Normal
68.0,20.0,72.0,10665.0,7.0,5.0,2003.0,2003.0,167.0,1013.0,0.0,440.0,1453.0,1479.0,0.0,0.0,1479.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,2003.0,2.0,558.0,144.0,29.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,226000.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
69.0,30.0,47.0,4608.0,4.0,6.0,1945.0,1950.0,0.0,0.0,0.0,747.0,747.0,747.0,0.0,0.0,747.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1945.0,1.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,80000.0,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
70.0,50.0,81.0,15593.0,7.0,4.0,1953.0,1953.0,0.0,603.0,0.0,701.0,1304.0,1304.0,983.0,0.0,2287.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,1953.0,2.0,667.0,0.0,21.0,114.0,0.0,0.0,0.0,0.0,7.0,2006.0,225000.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,AsbShng,Gd,TA,CBlock,TA,TA,No,BLQ,Unf,GasW,TA,Y,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
71.0,20.0,95.0,13651.0,7.0,6.0,1973.0,1973.0,1115.0,1880.0,0.0,343.0,2223.0,2223.0,0.0,0.0,2223.0,1.0,0.0,2.0,0.0,3.0,1.0,8.0,2.0,1973.0,2.0,516.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2007.0,244000.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,TA,Gd,CBlock,Gd,TA,Gd,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
72.0,20.0,69.0,7599.0,4.0,6.0,1982.0,2006.0,0.0,565.0,0.0,280.0,845.0,845.0,0.0,0.0,845.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1987.0,2.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,129500.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
73.0,60.0,74.0,10141.0,7.0,5.0,1998.0,1998.0,40.0,0.0,0.0,832.0,832.0,885.0,833.0,0.0,1718.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1998.0,2.0,427.0,0.0,94.0,0.0,0.0,291.0,0.0,0.0,12.0,2009.0,185000.0,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
74.0,20.0,85.0,10200.0,5.0,7.0,1954.0,2003.0,104.0,320.0,362.0,404.0,1086.0,1086.0,0.0,0.0,1086.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1989.0,2.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,144900.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,GasA,Gd,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
75.0,50.0,60.0,5790.0,3.0,6.0,1915.0,1950.0,0.0,0.0,0.0,840.0,840.0,840.0,765.0,0.0,1605.0,0.0,0.0,2.0,0.0,3.0,2.0,8.0,0.0,1915.0,1.0,379.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,5.0,2010.0,107400.0,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gambrel,CompShg,VinylSd,VinylSd,Gd,Gd,CBlock,Fa,TA,No,Unf,Unf,GasA,Gd,N,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
76.0,180.0,21.0,1596.0,4.0,5.0,1973.0,1973.0,0.0,462.0,0.0,0.0,462.0,526.0,462.0,0.0,988.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1973.0,1.0,297.0,120.0,101.0,0.0,0.0,0.0,0.0,0.0,11.0,2009.0,91000.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,Gable,CompShg,CemntBd,CmentBd,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,BuiltIn,Unf,TA,TA,Y,WD,Normal
77.0,20.0,70.04995836802665,8475.0,4.0,7.0,1956.0,1956.0,0.0,228.0,0.0,724.0,952.0,952.0,0.0,0.0,952.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1956.0,1.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,135750.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,FuseA,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
78.0,50.0,50.0,8635.0,5.0,5.0,1948.0,2001.0,0.0,336.0,41.0,295.0,672.0,1072.0,213.0,0.0,1285.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,1948.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,127000.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,No,BLQ,GLQ,GasA,TA,Y,SBrkr,TA,Min1,Detchd,Unf,TA,TA,Y,WD,Normal
79.0,90.0,72.0,10778.0,4.0,5.0,1968.0,1968.0,0.0,0.0,0.0,1768.0,1768.0,1768.0,0.0,0.0,1768.0,0.0,0.0,2.0,0.0,4.0,2.0,8.0,0.0,1978.5061638868744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,136500.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,N,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
80.0,50.0,60.0,10440.0,5.0,6.0,1910.0,1981.0,0.0,0.0,0.0,440.0,440.0,682.0,548.0,0.0,1230.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,1966.0,2.0,440.0,74.0,0.0,128.0,0.0,0.0,0.0,0.0,5.0,2009.0,110000.0,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
81.0,60.0,100.0,13000.0,6.0,6.0,1968.0,1968.0,576.0,448.0,0.0,448.0,896.0,1182.0,960.0,0.0,2142.0,0.0,0.0,2.0,1.0,4.0,1.0,8.0,1.0,1968.0,1.0,509.0,0.0,72.0,0.0,0.0,252.0,0.0,0.0,6.0,2009.0,193500.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,Gd,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
82.0,120.0,32.0,4500.0,6.0,5.0,1998.0,1998.0,443.0,1201.0,0.0,36.0,1237.0,1337.0,0.0,0.0,1337.0,1.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,1998.0,2.0,405.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,153500.0,RM,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,TA,Gd,PConc,Ex,Gd,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
83.0,20.0,78.0,10206.0,8.0,5.0,2007.0,2007.0,468.0,33.0,0.0,1530.0,1563.0,1563.0,0.0,0.0,1563.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,2007.0,3.0,758.0,144.0,99.0,0.0,0.0,0.0,0.0,0.0,10.0,2008.0,245000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
